action_canonical_key,action_index,action_type,actor,actor_update_dropped,actor_update_keep,actor_update_margin_threshold,actor_update_support_mode,actor_update_topk,advantage_normalized,advantage_raw,behavior_temperature,checkpoint_path,checkpoint_sha256,clip_eps,config_key,config_key_label,config_path,delta_clip,delta_clip_coef,delta_l2_coef,delta_needed_to_flip_top1,delta_support_margin_threshold,delta_support_mode,delta_support_topk,entropy_coef,episode_id,final_rank,iteration,legal_count,low_rank_flip_penalty_coef,low_rank_flip_topk,lr,old_log_prob,old_value,opponent_mode,outside_support_delta_mode,pilot_config_id,prior_top1_margin_to_second,prior_top1_prob,ratio_mode,rerun_config_id,return,reward,rule_kl_coef,rule_score_scale,rule_score_scale_version,selected_is_prior_top1,selected_prior_prob,selected_prior_rank,source_config_id,step_index,support_policy_mode,teacher_best_action_canonical_key,teacher_best_action_index,teacher_best_prior_rank,teacher_confidence,teacher_confidence_entropy_pass,teacher_confidence_gate,teacher_confidence_gate_keep,teacher_confidence_margin_pass,teacher_confidence_prior_agree_pass,teacher_contract_version,teacher_entropy,teacher_entropy_max,teacher_margin_min,teacher_margin_top1_to_second,teacher_prior_agree,teacher_prior_agree_min,teacher_prior_topk_action_indices_json,teacher_prior_topk_actions_json,teacher_prior_topk_logits_json,teacher_rule_top1_rank,teacher_source,teacher_target_type,teacher_temperature,teacher_topk,teacher_topk_probs_json,teacher_topk_scores_json,teacher_version,terminal_reward,topk_ranking_aux_coef,topk_ranking_aux_mode,topk_ranking_k,update_epochs,weak_margin_flip_penalty_coef,weak_margin_threshold
0|tile=33|consumed=|from=-1|flags=1,10,0,0,False,True,0.75,topk,3,0.06371045857667923,0.5903940796852112,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7407508492469788,-0.2116505652666092,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.3787435293197632,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686112284660339,1,93,64,support-only-topk,0|tile=33|consumed=|from=-1|flags=1,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=33|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-1.91721618],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=2|consumed=|from=-1|flags=1,3,0,0,False,True,0.75,topk,3,0.1690526008605957,0.6500930786132812,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7407549619674683,-0.23884494602680206,rulebase,zero,0,3.0,0.6687660813331604,tempered_current_logits,0,0.4112481474876404,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6687660813331604,1,93,80,support-only-topk,0|tile=2|consumed=|from=-1|flags=1,3,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[3],"[""0|tile=2|consumed=|from=-1|flags=1""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.31455174],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=10|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.290596604347229,0.7189739346504211,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,74af507d,0,0,10,0.0,3,0.001,-1.3408570289611816,-0.27177709341049194,rulebase,zero,0,3.000999927520752,0.6916345357894897,tempered_current_logits,0,0.4471968412399292,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03440004214644432,2,93,96,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.44247627],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=19|consumed=|from=-1|flags=0,2,0,0,False,True,0.75,topk,3,0.49289670586586,0.8336204886436462,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.002000093460083,0.75,topk,3,0.01,74af507d,0,0,10,0.0,3,0.001,-1.3410325050354004,-0.3447425961494446,rulebase,zero,0,3.000999927520752,0.6916345357894897,tempered_current_logits,0,0.48887789249420166,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03436565399169922,3,93,112,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-4.4651823],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=19|consumed=|from=-1|flags=0,2,0,0,False,True,0.75,topk,3,0.6990408301353455,0.9504455327987671,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7407433390617371,-0.41404539346694946,rulebase,zero,0,3.0,0.6687882542610168,tempered_current_logits,0,0.5364001393318176,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6687882542610168,1,93,128,support-only-topk,0|tile=19|consumed=|from=-1|flags=0,2,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[2],"[""0|tile=19|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.86827052],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=10|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.7574576139450073,0.9835512042045593,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-1.3408564329147339,-0.3979734778404236,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,0.5855777263641357,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03326594829559326,2,93,144,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-3.25273013],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=3|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,0.7371232509613037,0.9720274209976196,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-1.34083890914917,-0.3378483057022095,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,0.6341791152954102,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03326594829559326,2,93,160,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.29984611],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=9|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.7128812074661255,0.9582890868186951,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7406485676765442,-0.2761955261230469,rulebase,zero,0,3.000999927520752,0.6688328385353088,tempered_current_logits,0,0.6820935606956482,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6688328385353088,1,93,176,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.0190295],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=5|consumed=|from=-1|flags=0,2,0,0,False,True,0.75,topk,3,0.6171271204948425,0.9040237665176392,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7407730221748352,-0.1767290234565735,rulebase,zero,0,3.0,0.6687882542610168,tempered_current_logits,0,0.7272947430610657,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6687882542610168,1,93,192,support-only-topk,0|tile=5|consumed=|from=-1|flags=0,2,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[2],"[""0|tile=5|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.72770214],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=4|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.8425233364105225,1.031759262084961,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-1.340740442276001,-0.2528765797615051,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.7788826823234558,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03328819200396538,2,93,208,support-only-topk,0|tile=29|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=29|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.13563827],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=13|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.847928524017334,1.0348224639892578,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,10,0.0,3,0.001,-1.3407487869262695,-0.2041986733675003,rulebase,zero,0,3.0,0.6914212107658386,tempered_current_logits,0,0.8306238055229187,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.0344238355755806,2,93,224,support-only-topk,0|tile=29|consumed=|from=-1|flags=0,9,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[9],"[""0|tile=29|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.1754204],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=29|consumed=|from=-1|flags=0,10,0,0,False,True,0.75,topk,3,0.9433409571647644,1.0888941287994385,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7407411932945251,-0.20382560789585114,rulebase,zero,0,3.0,0.6686112284660339,tempered_current_logits,0,0.8850685358047485,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686112284660339,1,93,240,support-only-topk,0|tile=29|consumed=|from=-1|flags=0,10,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[10],"[""0|tile=29|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.34838408],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=4|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.9125698804855347,1.071455717086792,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-1.3407158851623535,-0.1328144371509552,rulebase,zero,0,3.0,0.6686332821846008,tempered_current_logits,0,0.9386413097381592,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.033289290964603424,2,93,256,support-only-topk,0|tile=32|consumed=|from=-1|flags=0,9,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[9],"[""0|tile=32|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.49437767],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=32|consumed=|from=-1|flags=0,9,0,0,False,True,0.75,topk,3,1.1873433589935303,1.2271740436553955,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,74af507d,0,0,11,0.0,3,0.001,-0.7407721281051636,-0.22717402875423431,rulebase,zero,0,3.0,0.6686332821846008,tempered_current_logits,0,1.0,1.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686332821846008,1,93,272,support-only-topk,0|tile=32|consumed=|from=-1|flags=0,9,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[9],"[""0|tile=32|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.15846106],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=1|consumed=|from=-1|flags=0,1,0,0,False,True,0.75,topk,3,-0.38768139481544495,0.3345834016799927,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,c83606e9,0,0,12,0.0,3,0.001,-1.34085214138031,-0.07301197201013565,rulebase,zero,0,3.000999927520752,0.6475072503089905,tempered_current_logits,0,0.2615714371204376,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03220526874065399,2,93,0,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[0.61317861],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=0|consumed=|from=-1|flags=1,0,0,0,False,True,0.75,topk,3,-0.3736051619052887,0.34256061911582947,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,c83606e9,0,0,12,0.0,3,0.001,-1.3407822847366333,-0.06386116147041321,rulebase,zero,0,3.0,0.6474654674530029,tempered_current_logits,0,0.27869945764541626,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03223540633916855,2,93,16,support-only-topk,0|tile=19|consumed=|from=-1|flags=0,2,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[2],"[""0|tile=19|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-3.38176274],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=9|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,-0.22711795568466187,0.42557716369628906,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.000999927520752,0.75,topk,3,0.01,c83606e9,0,0,12,0.0,3,0.001,-0.7406493425369263,-0.12559884786605835,rulebase,zero,0,3.000999927520752,0.6475072503089905,tempered_current_logits,0,0.2999783158302307,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6475072503089905,1,93,32,support-only-topk,0|tile=9|consumed=|from=-1|flags=0,0,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[0],"[""0|tile=9|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-0.6847254],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=27|consumed=|from=-1|flags=0,7,0,0,False,True,0.75,topk,3,0.024480050429701805,0.5681616067886353,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,c83606e9,0,0,11,0.0,3,0.001,-0.7407578825950623,-0.23977522552013397,rulebase,zero,0,3.0,0.6686775088310242,tempered_current_logits,0,0.3283863663673401,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,True,0.6686775088310242,1,93,48,support-only-topk,0|tile=27|consumed=|from=-1|flags=0,7,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[7],"[""0|tile=27|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.38198757],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
0|tile=19|consumed=|from=-1|flags=0,0,0,0,False,True,0.75,topk,3,0.20157490670681,0.6685239672660828,1.25,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/policy_final.pt,689ed3bc4eacbde87049309fe6a37182cffa1baa03338b8ed653ebab516854fc,0.2,"{""entropy_coef"":0.01,""lr"":3e-05,""opponent_mode"":""rulebase"",""rule_kl_coef"":0.01}",rulebase/rule_kl=0.01/entropy=0.01/lr=3e-05,reports/keqingrl_discard_research_20260425_candidates_checkpoint_rerun/configs/rerun_000_source_93/config.json,0.0,0.0,0.0,3.0,0.75,topk,3,0.01,c83606e9,0,0,11,0.0,3,0.001,-1.3407142162322998,-0.3067113757133484,rulebase,zero,0,3.0,0.6686554551124573,tempered_current_logits,0,0.3618125915527344,0.0,0.0,0.25,keqingrl_rule_score_scale_v1,False,0.03329039365053177,2,93,64,support-only-topk,0|tile=32|consumed=|from=-1|flags=0,8,1,1.0,True,False,True,True,True,keqingrl_topk_teacher_v1,-0.0,1000000000.0,0.0,0.0,True,0.0,[8],"[""0|tile=32|consumed=|from=-1|flags=0""]",[0.0],1.0,mortal-action-q,topk_distribution,1.0,3,[1.0],[-2.47897196],mortal_action_teacher_v1,1.0,1.0,teacher-ce,3,1,0.0,0.75
